股票代码: 600258{'流通市值': '168.86亿', '总市值': '170.38亿', '流通股本': '9.79亿', '总股本': '9.88亿'}
股票代码: 600259{'流通市值': '92.80亿', '总市值': '92.80亿', '流通股本': '3.02亿', '总股本': '3.02亿'}
股票代码: 600260{'流通市值': '114.07亿', '总市值': '120.29亿', '流通股本': '9.49亿', '总股本': '10.01亿'}
股票代码: 600261{'流通市值': '60.26亿', '总市值': '60.26亿', '流通股本': '14.52亿', '总股本': '14.52亿'}
股票代码: 600262{'流通市值': '27.54亿', '总市值': '27.54亿', '流通股本': '1.70亿', '总股本': '1.70亿'}
股票代码: 600263{'流通市值': '0.00', '总市值': '0.00', '流通股本': '0.00万手', '总股本': '0.00'}
股票代码: 600265{'流通市值': '29.00亿', '总市值': '29.00亿', '流通股本': '1.30亿', '总股本': '1.30亿'}
股票代码: 600266{'流通市值': '135.58亿', '总市值': '135.58亿', '流通股本': '18.80亿', '总股本': '18.80亿'}
股票代码: 600267{'流通市值': '138.84亿', '总市值': '138.84亿', '流通股本': '9.66亿', '总股本': '9.66亿'}
股票代码: 600268{'流通市值': '29.79亿', '总市值': '32.61亿', '流通股本': '6.35亿', '总股本': '6.95亿'}
股票代码: 600269{'流通市值': '88.04亿', '总市值': '88.04亿', '流通股本': '23.35亿', '总股本': '23.35亿'}
股票代码: 600270{'流通市值': '0.00', '总市值': '0.00', '流通股本': '0.00万手', '总股本': '0.00'}
股票代码: 600271{'流通市值': '417.99亿', '总市值': '420.18亿', '流通股本': '18.53亿', '总股本': '18.63亿'}
股票代码: 600272{'流通市值': '11.60亿', '总市值': '17.62亿', '流通股本': '1.60亿', '总股本': '2.43亿'}
股票代码: 600273{'流通市值': '145.47亿', '总市值': '147.43亿', '流通股本': '14.14亿', '总股本': '14.33亿'}
股票代码: 600275{'流通市值': '10.02亿', '总市值': '10.02亿', '流通股本': '5.09亿', '总股本': '5.09亿'}
股票代码: 600276{'流通市值': '4102.43亿', '总市值': '4111.45亿', '流通股本': '44.13亿', '总股本': '44.23亿'}
股票代码: 600277{'流通市值': '108.19亿', '总市值': '108.19亿', '流通股本': '27.39亿', '总股本': '27.39亿'}
股票代码: 600278{'流通市值': '51.13亿', '总市值': '51.13亿', '流通股本': '5.22亿', '总股本': '5.22亿'}
股票代码: 600279{'流通市值': '26.47亿', '总市值': '45.34亿', '流通股本': '6.93亿', '总股本': '11.87亿'}
股票代码: 600280{'流通市值': '23.66亿', '总市值': '23.66亿', '流通股本': '11.48亿', '总股本': '11.48亿'}
股票代码: 600281{'流通市值': '19.80亿', '总市值': '19.80亿', '流通股本': '5.14亿', '总股本': '5.14亿'}
股票代码: 600282{'流通市值': '140.41亿', '总市值': '140.41亿', '流通股本': '44.29亿', '总股本': '44.29亿'}
股票代码: 600283{'流通市值': '32.05亿', '总市值': '32.05亿', '流通股本': '3.53亿', '总股本': '3.53亿'}
股票代码: 600284{'流通市值': '61.03亿', '总市值': '61.03亿', '流通股本': '9.70亿', '总股本': '9.70亿'}
股票代码: 600285{'流通市值': '55.76亿', '总市值': '55.76亿', '流通股本': '5.68亿', '总股本': '5.68亿'}
股票代码: 600286{'流通市值': '0.00', '总市值': '0.00', '流通股本': '0.00万手', '总股本': '0.00'}
股票代码: 600287{'流通市值': '24.37亿', '总市值': '24.37亿', '流通股本': '4.37亿', '总股本': '4.37亿'}
股票代码: 600288{'流通市值': '53.81亿', '总市值': '53.81亿', '流通股本': '4.37亿', '总股本': '4.37亿'}
股票代码: 600289{'流通市值': '19.69亿', '总市值': '21.96亿', '流通股本': '5.66亿', '总股本': '6.31亿'}
股票代码: 600290{'流通市值': '15.27亿', '总市值': '15.27亿', '流通股本': '7.60亿', '总股本': '7.60亿'}
股票代码: 600291{'流通市值': '81.76亿', '总市值': '81.76亿', '流通股本': '10.93亿', '总股本': '10.93亿'}
股票代码: 600292{'流通市值': '41.07亿', '总市值': '41.07亿', '流通股本': '7.81亿', '总股本': '7.81亿'}
股票代码: 600293{'流通市值': '32.89亿', '总市值': '32.89亿', '流通股本': '11.62亿', '总股本': '11.62亿'}
股票代码: 600295{'流通市值': '50.55亿', '总市值': '117.95亿', '流通股本': '6.12亿', '总股本': '14.28亿'}
股票代码: 600296{'流通市值': '0.00', '总市值': '0.00', '流通股本': '0.00万手', '总股本': '0.00'}
股票代码: 600297{'流通市值': '271.70亿', '总市值': '273.36亿', '流通股本': '81.10亿', '总股本': '81.60亿'}
股票代码: 600298{'流通市值': '230.41亿', '总市值': '230.41亿', '流通股本': '8.24亿', '总股本': '8.24亿'}
股票代码: 600299{'流通市值': '278.92亿', '总市值': '278.92亿', '流通股本': '26.82亿', '总股本': '26.82亿'}
股票代码: 600300{'流通市值': '49.83亿', '总市值': '49.83亿', '流通股本': '16.72亿', '总股本': '16.72亿'}
股票代码: 600301{'流通市值': '14.79亿', '总市值': '14.79亿', '流通股本': '2.35亿', '总股本': '2.35亿'}
股票代码: 600302{'流通市值': '14.88亿', '总市值': '14.88亿', '流通股本': '3.46亿', '总股本': '3.46亿'}
股票代码: 600303{'流通市值': '22.02亿', '总市值': '22.02亿', '流通股本': '6.76亿', '总股本': '6.76亿'}
股票代码: 600305{'流通市值': '135.71亿', '总市值': '135.71亿', '流通股本': '7.84亿', '总股本': '7.84亿'}
股票代码: 600306{'流通市值': '8.57亿', '总市值': '8.60亿', '流通股本': '1.77亿', '总股本': '1.78亿'}
股票代码: 600307{'流通市值': '113.37亿', '总市值': '113.37亿', '流通股本': '62.63亿', '总股本': '62.63亿'}
股票代码: 600308{'流通市值': '52.07亿', '总市值': '52.07亿', '流通股本': '11.68亿', '总股本': '11.68亿'}
股票代码: 600309{'流通市值': '718.14亿', '总市值': '1583.69亿', '流通股本': '14.24亿', '总股本': '31.40亿'}
股票代码: 600310{'流通市值': '32.61亿', '总市值': '32.61亿', '流通股本': '8.28亿', '总股本': '8.28亿'}
股票代码: 600311{'流通市值': '18.70亿', '总市值': '18.70亿', '流通股本': '6.66亿', '总股本': '6.66亿'}
股票代码: 600312{'流通市值': '80.06亿', '总市值': '80.06亿', '流通股本': '13.57亿', '总股本': '13.57亿'}
股票代码: 600313{'流通市值': '31.19亿', '总市值': '33.12亿', '流通股本': '10.19亿', '总股本': '10.82亿'}
股票代码: 600315{'流通市值': '187.21亿', '总市值': '187.21亿', '流通股本': '6.71亿', '总股本': '6.71亿'}
股票代码: 600316{'流通市值': '93.15亿', '总市值': '93.15亿', '流通股本': '7.17亿', '总股本': '7.17亿'}
股票代码: 600317{'流通市值': '141.11亿', '总市值': '141.11亿', '流通股本': '64.73亿', '总股本': '64.73亿'}
股票代码: 600318{'流通市值': '27.88亿', '总市值': '29.57亿', '流通股本': '4.84亿', '总股本': '5.13亿'}
股票代码: 600319{'流通市值': '18.18亿', '总市值': '18.18亿', '流通股本': '3.16亿', '总股本': '3.16亿'}
股票代码: 600320{'流通市值': '111.62亿', '总市值': '177.02亿', '流通股本': '33.22亿', '总股本': '52.68亿'}
股票代码: 600321{'流通市值': '32.02亿', '总市值': '32.02亿', '流通股本': '15.11亿', '总股本': '15.11亿'}
股票代码: 600322{'流通市值': '28.42亿', '总市值': '28.42亿', '流通股本': '11.06亿', '总股本': '11.06亿'}
股票代码: 600323{'流通市值': '152.18亿', '总市值': '152.18亿', '流通股本': '7.66亿', '总股本': '7.66亿'}
股票代码: 600325{'流通市值': '142.05亿', '总市值': '142.70亿', '流通股本': '21.08亿', '总股本': '21.17亿'}
股票代码: 600326{'流通市值': '57.37亿', '总市值': '57.37亿', '流通股本': '8.65亿', '总股本': '8.65亿'}
股票代码: 600327{'流通市值': '39.99亿', '总市值': '39.99亿', '流通股本': '8.85亿', '总股本': '8.85亿'}
股票代码: 600328{'流通市值': '40.69亿', '总市值': '77.67亿', '流通股本': '4.38亿', '总股本': '8.36亿'}
股票代码: 600329{'流通市值': '78.26亿', '总市值': '106.88亿', '流通股本': '5.66亿', '总股本': '7.73亿'}
股票代码: 600330{'流通市值': '86.80亿', '总市值': '86.80亿', '流通股本': '9.97亿', '总股本': '9.97亿'}
股票代码: 600331{'流通市值': '48.16亿', '总市值': '48.16亿', '流通股本': '20.32亿', '总股本': '20.32亿'}
股票代码: 600332{'流通市值': '516.95亿', '总市值': '597.80亿', '流通股本': '14.06亿', '总股本': '16.26亿'}
股票代码: 600333{'流通市值': '24.04亿', '总市值': '27.65亿', '流通股本': '5.30亿', '总股本': '6.09亿'}
股票代码: 600335{'流通市值': '54.47亿', '总市值': '77.07亿', '流通股本': '10.30亿', '总股本': '14.57亿'}
股票代码: 600336{'流通市值': '36.35亿', '总市值': '37.40亿', '流通股本': '7.77亿', '总股本': '7.99亿'}
股票代码: 600337{'流通市值': '72.59亿', '总市值': '74.38亿', '流通股本': '17.28亿', '总股本': '17.71亿'}
股票代码: 600338{'流通市值': '99.56亿', '总市值': '99.56亿', '流通股本': '9.14亿', '总股本': '9.14亿'}
股票代码: 600339{'流通市值': '161.91亿', '总市值': '161.91亿', '流通股本': '55.83亿', '总股本': '55.83亿'}
股票代码: 600340{'流通市值': '729.02亿', '总市值': '737.35亿', '流通股本': '29.79亿', '总股本': '30.13亿'}
股票代码: 600343{'流通市值': '51.25亿', '总市值': '51.25亿', '流通股本': '6.38亿', '总股本': '6.38亿'}
股票代码: 600345{'流通市值': '37.56亿', '总市值': '37.56亿', '流通股本': '1.98亿', '总股本': '1.98亿'}
股票代码: 600346{'流通市值': '756.86亿', '总市值': '1150.19亿', '流通股本': '46.32亿', '总股本': '70.39亿'}
股票代码: 600348{'流通市值': '117.85亿', '总市值': '117.85亿', '流通股本': '24.05亿', '总股本': '24.05亿'}
股票代码: 600349{'流通市值': '0.00', '总市值': '0.00', '流通股本': '0.00万手', '总股本': '0.00'}
股票代码: 600350{'流通市值': '207.84亿', '总市值': '207.84亿', '流通股本': '48.11亿', '总股本': '48.11亿'}
股票代码: 600351{'流通市值': '45.58亿', '总市值': '45.58亿', '流通股本': '7.70亿', '总股本': '7.70亿'}
股票代码: 600352{'流通市值': '416.43亿', '总市值': '416.43亿', '流通股本': '32.53亿', '总股本': '32.53亿'}
股票代码: 600353{'流通市值': '27.95亿', '总市值': '27.95亿', '流通股本': '5.44亿', '总股本': '5.44亿'}
股票代码: 600354{'流通市值': '27.23亿', '总市值': '27.23亿', '流通股本': '5.28亿', '总股本': '5.28亿'}
股票代码: 600355{'流通市值': '16.63亿', '总市值': '16.63亿', '流通股本': '4.92亿', '总股本': '4.92亿'}
股票代码: 600356{'流通市值': '20.07亿', '总市值': '20.07亿', '流通股本': '2.99亿', '总股本': '2.99亿'}
股票代码: 600357{'流通市值': '0.00', '总市值': '0.00', '流通股本': '0.00万手', '总股本': '0.00'}
股票代码: 600358{'流通市值': '17.57亿', '总市值': '17.57亿', '流通股本': '5.05亿', '总股本': '5.05亿'}
股票代码: 600359{'流通市值': '21.48亿', '总市值': '21.48亿', '流通股本': '3.82亿', '总股本': '3.82亿'}
股票代码: 600360{'流通市值': '71.16亿', '总市值': '71.43亿', '流通股本': '9.60亿', '总股本': '9.64亿'}
股票代码: 600361{'流通市值': '27.10亿', '总市值': '27.10亿', '流通股本': '6.66亿', '总股本': '6.66亿'}
股票代码: 600362{'流通市值': '297.59亿', '总市值': '496.56亿', '流通股本': '20.75亿', '总股本': '34.63亿'}
股票代码: 600363{'流通市值': '63.02亿', '总市值': '63.02亿', '流通股本': '4.43亿', '总股本': '4.43亿'}
股票代码: 600365{'流通市值': '14.00亿', '总市值': '14.00亿', '流通股本': '4.00亿', '总股本': '4.00亿'}
股票代码: 600366{'流通市值': '57.27亿', '总市值': '57.27亿', '流通股本': '9.89亿', '总股本': '9.89亿'}
股票代码: 600367{'流通市值': '21.93亿', '总市值': '22.44亿', '流通股本': '2.91亿', '总股本': '2.98亿'}
股票代码: 600368{'流通市值': '45.14亿', '总市值': '45.14亿', '流通股本': '11.26亿', '总股本': '11.26亿'}
股票代码: 600369{'流通市值': '273.79亿', '总市值': '273.79亿', '流通股本': '56.45亿', '总股本': '56.45亿'}
股票代码: 600370{'流通市值': '22.00亿', '总市值': '22.00亿', '流通股本': '7.97亿', '总股本': '7.97亿'}
股票代码: 600371{'流通市值': '25.75亿', '总市值': '25.75亿', '流通股本': '2.25亿', '总股本': '2.25亿'}
股票代码: 600372{'流通市值': '240.00亿', '总市值': '240.00亿', '流通股本': '17.60亿', '总股本': '17.60亿'}
股票代码: 600373{'流通市值': '196.62亿', '总市值': '196.62亿', '流通股本': '13.55亿', '总股本': '13.55亿'}
股票代码: 600375{'流通市值': '23.01亿', '总市值': '23.01亿', '流通股本': '5.56亿', '总股本': '5.56亿'}
股票代码: 600376{'流通市值': '177.99亿', '总市值': '177.99亿', '流通股本': '25.80亿', '总股本': '25.80亿'}
股票代码: 600377{'流通市值': '411.51亿', '总市值': '545.59亿', '流通股本': '38.00亿', '总股本': '50.38亿'}
股票代码: 600378{'流通市值': '50.58亿', '总市值': '152.61亿', '流通股本': '2.97亿', '总股本': '8.97亿'}
股票代码: 600379{'流通市值': '17.57亿', '总市值': '17.57亿', '流通股本': '3.30亿', '总股本': '3.30亿'}
股票代码: 600380{'流通市值': '217.64亿', '总市值': '217.64亿', '流通股本': '19.38亿', '总股本': '19.38亿'}
股票代码: 600381{'流通市值': '29.53亿', '总市值': '29.53亿', '流通股本': '5.87亿', '总股本': '5.87亿'}
股票代码: 600382{'流通市值': '37.81亿', '总市值': '37.81亿', '流通股本': '6.07亿', '总股本': '6.07亿'}
股票代码: 600383{'流通市值': '572.45亿', '总市值': '572.45亿', '流通股本': '45.15亿', '总股本': '45.15亿'}
股票代码: 600385{'流通市值': '10.54亿', '总市值': '10.93亿', '流通股本': '1.43亿', '总股本': '1.48亿'}
股票代码: 600386{'流通市值': '27.42亿', '总市值': '27.42亿', '流通股本': '8.06亿', '总股本': '8.06亿'}
股票代码: 600387{'流通市值': '29.03亿', '总市值': '35.34亿', '流通股本': '3.88亿', '总股本': '4.72亿'}
股票代码: 600388{'流通市值': '109.79亿', '总市值': '109.79亿', '流通股本': '10.69亿', '总股本': '10.69亿'}
股票代码: 600389{'流通市值': '60.65亿', '总市值': '60.65亿', '流通股本': '2.97亿', '总股本': '2.97亿'}
股票代码: 600390{'流通市值': '352.65亿', '总市值': '352.65亿', '流通股本': '44.98亿', '总股本': '44.98亿'}
股票代码: 600391{'流通市值': '43.84亿', '总市值': '43.84亿', '流通股本': '3.30亿', '总股本': '3.30亿'}
股票代码: 600392{'流通市值': '109.15亿', '总市值': '133.57亿', '流通股本': '14.34亿', '总股本': '17.55亿'}
股票代码: 600393{'流通市值': '26.48亿', '总市值': '67.97亿', '流通股本': '9.88亿', '总股本': '25.36亿'}
股票代码: 600395{'流通市值': '94.50亿', '总市值': '94.50亿', '流通股本': '16.55亿', '总股本': '16.55亿'}
股票代码: 600396{'流通市值': '27.83亿', '总市值': '27.83亿', '流通股本': '14.73亿', '总股本': '14.73亿'}
股票代码: 600397{'流通市值': '23.66亿', '总市值': '23.66亿', '流通股本': '9.90亿', '总股本': '9.90亿'}
股票代码: 600398{'流通市值': '306.31亿', '总市值': '306.31亿', '流通股本': '44.20亿', '总股本': '44.20亿'}
股票代码: 600399{'流通市值': '65.67亿', '总市值': '65.67亿', '流通股本': '19.72亿', '总股本': '19.72亿'}
股票代码: 600400{'流通市值': '102.34亿', '总市值': '102.34亿', '流通股本': '25.33亿', '总股本': '25.33亿'}
股票代码: 600401{'流通市值': '70.87亿', '总市值': '70.87亿', '流通股本': '472.49亿', '总股本': '472.49亿'}
股票代码: 600403{'流通市值': '87.98亿', '总市值': '87.98亿', '流通股本': '23.91亿', '总股本': '23.91亿'}
股票代码: 600405{'流通市值': '28.27亿', '总市值': '28.61亿', '流通股本': '5.53亿', '总股本': '5.60亿'}
股票代码: 600406{'流通市值': '557.63亿', '总市值': '878.17亿', '流通股本': '29.35亿', '总股本': '46.22亿'}
股票代码: 600408{'流通市值': '22.15亿', '总市值': '22.15亿', '流通股本': '10.07亿', '总股本': '10.07亿'}
股票代码: 600409{'流通市值': '132.63亿', '总市值': '134.39亿', '流通股本': '20.37亿', '总股本': '20.64亿'}
股票代码: 600410{'流通市值': '110.64亿', '总市值': '110.64亿', '流通股本': '10.99亿', '总股本': '10.99亿'}
股票代码: 600415{'流通市值': '190.51亿', '总市值': '190.51亿', '流通股本': '54.43亿', '总股本': '54.43亿'}
股票代码: 600416{'流通市值': '57.89亿', '总市值': '57.89亿', '流通股本': '9.46亿', '总股本': '9.46亿'}
股票代码: 600418{'流通市值': '86.90亿', '总市值': '86.90亿', '流通股本': '18.93亿', '总股本': '18.93亿'}
股票代码: 600419{'流通市值': '31.05亿', '总市值': '31.05亿', '流通股本': '2.69亿', '总股本': '2.69亿'}
股票代码: 600420{'流通市值': '57.83亿', '总市值': '103.21亿', '流通股本': '5.75亿', '总股本': '10.27亿'}
股票代码: 600421{'流通市值': '17.41亿', '总市值': '17.41亿', '流通股本': '1.96亿', '总股本': '1.96亿'}
股票代码: 600422{'流通市值': '81.54亿', '总市值': '81.65亿', '流通股本': '7.60亿', '总股本': '7.61亿'}
股票代码: 600423{'流通市值': '23.32亿', '总市值': '23.32亿', '流通股本': '7.99亿', '总股本': '7.99亿'}
股票代码: 600425{'流通市值': '48.95亿', '总市值': '48.95亿', '流通股本': '13.79亿', '总股本': '13.79亿'}
股票代码: 600426{'流通市值': '308.83亿', '总市值': '310.04亿', '流通股本': '16.20亿', '总股本': '16.27亿'}
股票代码: 600428{'流通市值': '70.20亿', '总市值': '70.20亿', '流通股本': '21.47亿', '总股本': '21.47亿'}
股票代码: 600429{'流通市值': '75.18亿', '总市值': '75.18亿', '流通股本': '14.98亿', '总股本': '14.98亿'}
股票代码: 600432{'流通市值': '0.00', '总市值': '0.00', '流通股本': '0.00万手', '总股本': '0.00'}
股票代码: 600433{'流通市值': '40.68亿', '总市值': '40.68亿', '流通股本': '12.71亿', '总股本': '12.71亿'}
股票代码: 600435{'流通市值': '120.49亿', '总市值': '120.49亿', '流通股本': '14.89亿', '总股本': '14.89亿'}
股票代码: 600436{'流通市值': '784.86亿', '总市值': '784.86亿', '流通股本': '6.03亿', '总股本': '6.03亿'}
股票代码: 600438{'流通市值': '636.36亿', '总市值': '636.36亿', '流通股本': '38.83亿', '总股本': '38.83亿'}
股票代码: 600439{'流通市值': '35.20亿', '总市值': '35.20亿', '流通股本': '11.32亿', '总股本': '11.32亿'}
股票代码: 600444{'流通市值': '13.82亿', '总市值': '13.82亿', '流通股本': '1.46亿', '总股本': '1.46亿'}
股票代码: 600446{'流通市值': '162.54亿', '总市值': '163.91亿', '流通股本': '8.53亿', '总股本': '8.60亿'}
股票代码: 600448{'流通市值': '28.67亿', '总市值': '29.23亿', '流通股本': '5.15亿', '总股本': '5.25亿'}
股票代码: 600449{'流通市值': '47.91亿', '总市值': '47.91亿', '流通股本': '4.78亿', '总股本': '4.78亿'}
股票代码: 600452{'流通市值': '50.80亿', '总市值': '50.80亿', '流通股本': '3.14亿', '总股本': '3.14亿'}
股票代码: 600455{'流通市值': '17.19亿', '总市值': '17.19亿', '流通股本': '6245.80万', '总股本': '6245.80万'}
股票代码: 600456{'流通市值': '105.76亿', '总市值': '105.76亿', '流通股本': '4.30亿', '总股本': '4.30亿'}
股票代码: 600458{'流通市值': '49.69亿', '总市值': '49.69亿', '流通股本': '8.03亿', '总股本': '8.03亿'}
股票代码: 600459{'流通市值': '67.49亿', '总市值': '67.49亿', '流通股本': '4.38亿', '总股本': '4.38亿'}
股票代码: 600460{'流通市值': '210.19亿', '总市值': '210.19亿', '流通股本': '13.12亿', '总股本': '13.12亿'}
股票代码: 600461{'流通市值': '50.53亿', '总市值': '60.67亿', '流通股本': '7.90亿', '总股本': '9.48亿'}
股票代码: 600462{'流通市值': '7.90亿', '总市值': '7.90亿', '流通股本': '5.34亿', '总股本': '5.34亿'}
股票代码: 600463{'流通市值': '18.54亿', '总市值': '18.54亿', '流通股本': '3.00亿', '总股本': '3.00亿'}
股票代码: 600466{'流通市值': '199.43亿', '总市值': '199.43亿', '流通股本': '30.13亿', '总股本': '30.13亿'}
股票代码: 600467{'流通市值': '33.02亿', '总市值': '33.02亿', '流通股本': '14.61亿', '总股本': '14.61亿'}
股票代码: 600468{'流通市值': '40.50亿', '总市值': '40.50亿', '流通股本': '11.22亿', '总股本': '11.22亿'}
股票代码: 600469{'流通市值': '30.40亿', '总市值': '30.76亿', '流通股本': '5.56亿', '总股本': '5.62亿'}
股票代码: 600470{'流通市值': '17.58亿', '总市值': '17.58亿', '流通股本': '5.22亿', '总股本': '5.22亿'}
股票代码: 600472{'流通市值': '0.00', '总市值': '0.00', '流通股本': '0.00万手', '总股本': '0.00'}
股票代码: 600475{'流通市值': '13.07亿', '总市值': '52.02亿', '流通股本': '1.40亿', '总股本': '5.59亿'}
股票代码: 600476{'流通市值': '21.12亿', '总市值': '21.12亿', '流通股本': '1.61亿', '总股本': '1.61亿'}
股票代码: 600477{'流通市值': '87.44亿', '总市值': '87.44亿', '流通股本': '21.54亿', '总股本': '21.54亿'}
股票代码: 600478{'流通市值': '65.84亿', '总市值': '74.07亿', '流通股本': '14.70亿', '总股本': '16.53亿'}
股票代码: 600479{'流通市值': '39.17亿', '总市值': '39.17亿', '流通股本': '4.19亿', '总股本': '4.19亿'}
股票代码: 600480{'流通市值': '52.84亿', '总市值': '53.15亿', '流通股本': '5.45亿', '总股本': '5.48亿'}
股票代码: 600481{'流通市值': '48.82亿', '总市值': '49.12亿', '流通股本': '16.27亿', '总股本': '16.37亿'}
股票代码: 600482{'流通市值': '154.92亿', '总市值': '301.88亿', '流通股本': '8.70亿', '总股本': '16.95亿'}
股票代码: 600483{'流通市值': '128.34亿', '总市值': '128.34亿', '流通股本': '15.52亿', '总股本': '15.52亿'}
股票代码: 600485{'流通市值': '41.31亿', '总市值': '63.74亿', '流通股本': '18.95亿', '总股本': '29.24亿'}
股票代码: 600486{'流通市值': '229.08亿', '总市值': '229.08亿', '流通股本': '3.10亿', '总股本': '3.10亿'}
股票代码: 600487{'流通市值': '289.65亿', '总市值': '296.41亿', '流通股本': '18.60亿', '总股本': '19.04亿'}
股票代码: 600488{'流通市值': '48.05亿', '总市值': '53.72亿', '流通股本': '9.77亿', '总股本': '10.92亿'}
股票代码: 600489{'流通市值': '272.99亿', '总市值': '272.99亿', '流通股本': '34.51亿', '总股本': '34.51亿'}
股票代码: 600490{'流通市值': '62.64亿', '总市值': '93.06亿', '流通股本': '14.91亿', '总股本': '22.16亿'}
股票代码: 600491{'流通市值': '111.21亿', '总市值': '111.21亿', '流通股本': '15.30亿', '总股本': '15.30亿'}
股票代码: 600493{'流通市值': '13.90亿', '总市值': '13.90亿', '流通股本': '2.72亿', '总股本': '2.72亿'}
股票代码: 600495{'流通市值': '44.94亿', '总市值': '44.94亿', '流通股本': '12.08亿', '总股本': '12.08亿'}
股票代码: 600496{'流通市值': '49.09亿', '总市值': '58.84亿', '流通股本': '15.10亿', '总股本': '18.10亿'}
股票代码: 600497{'流通市值': '166.36亿', '总市值': '196.52亿', '流通股本': '43.10亿', '总股本': '50.91亿'}
股票代码: 600498{'流通市值': '272.31亿', '总市值': '288.06亿', '流通股本': '11.07亿', '总股本': '11.71亿'}
股票代码: 600499{'流通市值': '65.63亿', '总市值': '73.34亿', '流通股本': '14.11亿', '总股本': '15.77亿'}
股票代码: 600500{'流通市值': '159.23亿', '总市值': '159.23亿', '流通股本': '27.08亿', '总股本': '27.08亿'}
股票代码: 600501{'流通市值': '35.14亿', '总市值': '35.14亿', '流通股本': '4.21亿', '总股本': '4.21亿'}
股票代码: 600502{'流通市值': '32.97亿', '总市值': '62.31亿', '流通股本': '9.11亿', '总股本': '17.21亿'}
股票代码: 600503{'流通市值': '51.59亿', '总市值': '51.59亿', '流通股本': '16.02亿', '总股本': '16.02亿'}
股票代码: 600505{'流通市值': '29.13亿', '总市值': '29.13亿', '流通股本': '3.65亿', '总股本': '3.65亿'}
股票代码: 600506{'流通市值': '13.18亿', '总市值': '13.18亿', '流通股本': '1.48亿', '总股本': '1.48亿'}
股票代码: 600507{'流通市值': '128.02亿', '总市值': '133.63亿', '流通股本': '13.87亿', '总股本': '14.48亿'}
股票代码: 600508{'流通市值': '61.50亿', '总市值': '61.50亿', '流通股本': '7.23亿', '总股本': '7.23亿'}
股票代码: 600509{'流通市值': '28.89亿', '总市值': '36.73亿', '流通股本': '9.06亿', '总股本': '11.51亿'}
股票代码: 600510{'流通市值': '68.06亿', '总市值': '68.06亿', '流通股本': '10.47亿', '总股本': '10.47亿'}
股票代码: 600511{'流通市值': '81.32亿', '总市值': '220.99亿', '流通股本': '2.78亿', '总股本': '7.55亿'}
股票代码: 600512{'流通市值': '44.29亿', '总市值': '44.29亿', '流通股本': '15.99亿', '总股本': '15.99亿'}
股票代码: 600513{'流通市值': '55.66亿', '总市值': '56.18亿', '流通股本': '2.85亿', '总股本': '2.88亿'}
股票代码: 600515{'流通市值': '74.62亿', '总市值': '175.84亿', '流通股本': '16.58亿', '总股本': '39.08亿'}
股票代码: 600516{'流通市值': '282.19亿', '总市值': '282.19亿', '流通股本': '27.19亿', '总股本': '27.19亿'}
股票代码: 600517{'流通市值': '90.19亿', '总市值': '90.19亿', '流通股本': '13.56亿', '总股本': '13.56亿'}
股票代码: 600518{'流通市值': '149.02亿', '总市值': '168.12亿', '流通股本': '44.09亿', '总股本': '49.74亿'}
股票代码: 600519{'流通市值': '13783.88亿', '总市值': '13783.88亿', '流通股本': '12.56亿', '总股本': '12.56亿'}
股票代码: 600520{'流通市值': '15.29亿', '总市值': '15.29亿', '流通股本': '1.58亿', '总股本': '1.58亿'}
股票代码: 600521{'流通市值': '274.81亿', '总市值': '290.52亿', '流通股本': '12.51亿', '总股本': '13.22亿'}
股票代码: 600522{'流通市值': '237.62亿', '总市值': '237.62亿', '流通股本': '30.66亿', '总股本': '30.66亿'}
股票代码: 600523{'流通市值': '51.11亿', '总市值': '51.15亿', '流通股本': '4.04亿', '总股本': '4.04亿'}
股票代码: 600525{'流通市值': '67.25亿', '总市值': '67.25亿', '流通股本': '13.06亿', '总股本': '13.06亿'}
股票代码: 600526{'流通市值': '29.18亿', '总市值': '29.18亿', '流通股本': '5.47亿', '总股本': '5.47亿'}
股票代码: 600527{'流通市值': '33.21亿', '总市值': '39.83亿', '流通股本': '12.03亿', '总股本': '14.43亿'}
股票代码: 600528{'流通市值': '174.95亿', '总市值': '211.49亿', '流通股本': '18.38亿', '总股本': '22.22亿'}
股票代码: 600529{'流通市值': '212.76亿', '总市值': '212.76亿', '流通股本': '5.95亿', '总股本': '5.95亿'}
股票代码: 600530{'流通市值': '32.45亿', '总市值': '32.45亿', '流通股本': '7.80亿', '总股本': '7.80亿'}
股票代码: 600531{'流通市值': '46.23亿', '总市值': '46.23亿', '流通股本': '10.90亿', '总股本': '10.90亿'}
股票代码: 600532{'流通市值': '16.46亿', '总市值': '16.46亿', '流通股本': '5.16亿', '总股本': '5.16亿'}
股票代码: 600533{'流通市值': '31.71亿', '总市值': '31.71亿', '流通股本': '10.50亿', '总股本': '10.50亿'}
股票代码: 600535{'流通市值': '241.72亿', '总市值': '241.72亿', '流通股本': '15.13亿', '总股本': '15.13亿'}
股票代码: 600536{'流通市值': '343.62亿', '总市值': '343.62亿', '流通股本': '4.95亿', '总股本': '4.95亿'}
股票代码: 600537{'流通市值': '36.00亿', '总市值': '36.00亿', '流通股本': '11.76亿', '总股本': '11.76亿'}
股票代码: 600538{'流通市值': '22.76亿', '总市值': '22.76亿', '流通股本': '4.64亿', '总股本': '4.64亿'}
股票代码: 600539{'流通市值': '13.59亿', '总市值': '13.59亿', '流通股本': '2.30亿', '总股本': '2.30亿'}
